malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,0,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,1
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,0,0,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,1
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,1,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,0,1,1
malaria,1,0,0,1,0
malaria,1,0,0,1,1
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,0,1
malaria,1,0,0,0,1
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,1,1,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,1
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,1
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,1,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,1
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,1,1,0,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,1,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,0,0
malaria,1,0,1,1,1
malaria,1,1,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,1
malaria,1,0,0,1,0
malaria,1,0,1,0,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,1
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,1,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,1
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,1
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,1
malaria,1,0,1,0,1
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,0,0
malaria,1,0,0,0,0
malaria,1,0,1,0,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,1
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,1,0,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,1,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,1
malaria,1,0,1,0,0
malaria,1,0,0,1,1
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,0,0
malaria,1,1,0,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,1,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,1,1,1,1
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,1,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,0,1,1,1
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,1
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,1,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,1
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,1,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,1,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,1,0,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,1,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,1,1,1,0
malaria,1,0,0,1,0
malaria,1,1,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,1,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,1,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,1
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,1
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,1,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,1,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,0,0
malaria,1,1,1,1,0
malaria,1,0,0,1,0
malaria,1,1,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,1,0,1,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,1
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,1,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,1
malaria,1,0,1,1,1
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,1,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,1,0,1
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,1
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,0,1,0,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,1,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,1
malaria,1,1,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,1,1,1,0
malaria,1,1,0,1,0
malaria,1,0,0,1,0
malaria,1,1,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,1
malaria,1,1,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,1
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,1,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,0,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,0,0,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,1,0,1,1
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,1
malaria,1,0,1,0,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,1,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,1
malaria,1,1,1,0,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,0,0
malaria,1,0,0,0,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,1,1,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,1
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,1,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,1
malaria,1,0,0,1,1
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,1,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,1
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,1
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,1,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,0,0
malaria,1,0,0,1,1
malaria,1,0,0,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,1,0,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,0,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,1,0,0,0
malaria,1,1,0,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,1
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,0,1
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,0,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,0,0
malaria,1,1,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,1
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,0,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,1,0,1,1
malaria,1,0,1,1,0
malaria,1,0,1,1,1
malaria,1,0,1,1,0
malaria,1,0,1,0,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,0,0
malaria,1,0,0,0,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,1
malaria,1,0,1,1,0
malaria,1,0,0,0,1
malaria,1,0,0,1,0
malaria,1,0,1,1,0
malaria,1,0,0,1,0
malaria,1,0,1,1,0
